route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
8,5,137,University Loop via Alderman Library,0,5,175
8,5,138,University Loop via Alderman Library,0,5,168
8,5,139,University Loop via Alderman Library,0,5,168
8,5,140,University Loop via Alderman Library,0,5,168
8,5,141,University Loop via Alderman Library,0,5,168
8,5,142,University Loop via Alderman Library,0,5,168
8,5,143,University Loop via Alderman Library,0,5,168
8,5,144,University Loop via Alderman Library,0,5,168
8,5,145,University Loop via Alderman Library,0,5,168
8,5,146,University Loop via Alderman Library,0,5,168
8,5,147,University Loop via Alderman Library,0,5,168
8,5,148,University Loop via Alderman Library,0,5,168
8,5,149,University Loop via Alderman Library,0,5,168
8,5,150,University Loop via Alderman Library,0,5,168
8,5,151,University Loop via Alderman Library,0,5,168
8,5,152,University Loop via Alderman Library,0,5,168
8,5,153,University Loop via Alderman Library,0,5,168
8,5,154,University Loop via Alderman Library,0,5,168
8,5,155,University Loop via Alderman Library,0,5,10
8,5,156,University Loop via Alderman Library,0,5,10
8,5,157,University Loop via Alderman Library,0,6,168
8,5,158,University Loop via Alderman Library,0,6,168
8,5,159,University Loop via Alderman Library,0,6,168
8,5,160,University Loop via Alderman Library,0,6,168
8,5,161,University Loop via Alderman Library,0,6,168
8,5,162,University Loop via Alderman Library,0,6,168
8,5,163,University Loop via Alderman Library,0,6,168
8,5,164,University Loop via Alderman Library,0,6,168
8,5,165,University Loop via Alderman Library,0,6,177
8,5,193,University Loop via UVA Hospital,0,7,188
8,5,194,University Loop via Alderman Library,0,7,175
8,5,195,University Loop via Alderman Library,0,7,168
8,5,196,University Loop via Alderman Library,0,7,168
8,5,197,University Loop via Alderman Library,0,7,168
8,5,198,University Loop via Alderman Library,0,7,168
8,5,199,University Loop via Alderman Library,0,7,168
8,5,200,University Loop via Alderman Library,0,7,168
8,5,201,University Loop via Alderman Library,0,7,168
8,5,202,University Loop via Alderman Library,0,7,168
8,5,203,University Loop via Alderman Library,0,7,168
8,5,204,University Loop via Alderman Library,0,7,168
8,5,205,University Loop via Alderman Library,0,7,168
8,5,206,University Loop via Alderman Library,0,7,168
8,5,207,University Loop via Alderman Library,0,7,168
8,5,208,University Loop via Alderman Library,0,7,168
8,5,209,University Loop via Alderman Library,0,7,168
8,5,263,University Loop via Alderman Library,0,5,10
8,5,264,University Loop via Alderman Library,0,5,10
8,5,265,University Loop via Alderman Library,0,5,10
8,5,266,University Loop via Alderman Library,0,5,10
8,5,267,University Loop via Alderman Library,0,5,10
8,5,268,University Loop via Alderman Library,0,5,26
8,5,306,University Loop,0,6,171
8,5,307,University Loop via Alderman Library,0,6,175
8,5,308,University Loop via Alderman Library,0,6,168
8,5,309,University Loop via Alderman Library,0,6,168
8,5,310,University Loop via Alderman Library,0,6,168
8,5,311,University Loop via Alderman Library,0,6,168
8,5,312,University Loop via Alderman Library,0,6,168
8,5,313,University Loop via Alderman Library,0,6,168
8,5,314,University Loop via Alderman Library,0,6,168
8,5,315,University Loop via Alderman Library,0,6,168
8,5,316,University Loop via Alderman Library,0,7,168
8,5,317,University Loop via Alderman Library,0,7,168
8,5,318,University Loop via Alderman Library,0,7,10
8,5,319,University Loop via Alderman Library,0,7,10
8,5,320,University Loop via Alderman Library,0,7,10
8,5,321,University Loop via Alderman Library,0,7,10
8,5,322,University Loop via Alderman Library,0,7,10
8,5,323,University Loop via Alderman Library,0,7,10
8,5,324,University Loop via Alderman Library,0,7,10
8,5,325,University Loop via Alderman Library,0,7,10
8,5,326,University Loop,0,7,178
8,5,337,University Loop via Stadium,0,8,179
8,5,338,University Loop via Alderman Library,0,8,175
8,5,339,University Loop via Alderman Library,0,8,168
8,5,340,University Loop via Alderman Library,0,8,168
8,5,341,University Loop via Alderman Library,0,8,168
8,5,342,University Loop via Alderman Library,0,8,168
8,5,343,University Loop via Alderman Library,0,8,168
8,5,344,University Loop via Alderman Library,0,8,168
8,5,345,University Loop via Alderman Library,0,8,168
8,5,346,University Loop via Alderman Library,0,8,168
8,5,347,University Loop via Alderman Library,0,8,168
8,5,348,University Loop via Alderman Library,0,8,168
8,5,349,University Loop via Alderman Library,0,8,168
8,5,350,University Loop via Alderman Library,0,8,168
8,5,351,University Loop via Alderman Library,0,8,168
8,5,352,University Loop via Alderman Library,0,8,168
8,5,353,University Loop via Alderman Library,0,8,168
8,5,354,University Loop via Alderman Library,0,8,168
8,5,355,University Loop via Alderman Library,0,8,168
8,6,166,University Loop,0,6,171
8,6,167,University Loop via Alderman Library,0,6,10
8,6,168,University Loop via Alderman Library,0,6,10
8,6,169,University Loop via Alderman Library,0,6,10
8,6,170,University Loop via Alderman Library,0,6,10
8,6,171,University Loop via Alderman Library,0,6,10
8,6,172,University Loop via Alderman Library,0,6,10
8,6,173,University Loop via Alderman Library,0,6,10
8,6,174,University Loop via Alderman Library,0,6,10
8,6,175,University Loop via Alderman Library,0,6,10
8,6,176,University Loop via Alderman Library,0,6,10
8,6,177,University Loop via Alderman Library,0,6,10
8,6,178,University Loop via Alderman Library,0,6,10
8,6,179,University Loop via Alderman Library,0,6,10
8,6,180,University Loop via Alderman Library,0,6,10
8,6,181,University Loop via Alderman Library,0,6,10
8,6,182,University Loop via Alderman Library,0,6,10
8,6,183,University Loop via Alderman Library,0,6,10
8,6,184,University Loop via Alderman Library,0,6,10
8,6,185,University Loop via Alderman Library,0,6,10
8,6,186,University Loop via Alderman Library,0,6,10
8,6,187,University Loop via Alderman Library,0,6,26
8,6,269,University Loop via Stadium,0,5,12
8,6,270,University Loop via Alderman Library,0,5,10
8,6,271,University Loop via Alderman Library,0,5,10
8,6,272,University Loop via Alderman Library,0,5,10
8,6,273,University Loop via Alderman Library,0,5,10
8,6,274,University Loop via Alderman Library,0,5,10
8,6,275,University Loop via Alderman Library,0,5,10
8,6,276,University Loop via Alderman Library,0,5,10
8,6,277,University Loop via Alderman Library,0,5,10
8,6,278,University Loop via Alderman Library,0,5,10
8,6,279,University Loop via Alderman Library,0,5,10
8,6,280,University Loop via Alderman Library,0,5,10
8,6,281,University Loop via Alderman Library,0,5,10
8,6,282,University Loop via Alderman Library,0,5,10
8,6,283,University Loop via Alderman Library,0,5,10
8,6,284,University Loop via Alderman Library,0,5,10
8,6,285,University Loop via Alderman Library,0,5,10
8,6,286,University Loop via Alderman Library,0,5,10
8,6,287,University Loop via Alderman Library,0,5,10
8,6,288,University Loop via Alderman Library,0,5,10
8,6,289,University Loop via Alderman Library,0,5,10
8,6,290,University Loop,0,5,178
